v8-version,6,0,287,53,0
tick,0x1008b15e2,9285,0,0x0,4
code-creation,Builtin,5,9307,0x3a8437eb7020,166,"CallSitePrototypeIsEval"
code-creation,Builtin,5,9316,0x3a8437eb70e0,166,"CallSitePrototypeIsNative"
code-creation,Builtin,5,9323,0x3a8437eb71a0,166,"CallSitePrototypeIsToplevel"
code-creation,Builtin,5,9330,0x3a8437eb7260,166,"CallSitePrototypeToString"
code-creation,Builtin,5,9336,0x3a8437eb7320,795,"FastArrayPop"
code-creation,Builtin,5,9347,0x3a8437eb7640,166,"ArrayPop"
code-creation,Builtin,5,9354,0x3a8437eb7700,2692,"FastArrayPush"
code-creation,Builtin,5,9360,0x3a8437eb81a0,166,"ArrayPush"
code-creation,Builtin,5,9366,0x3a8437eb8260,1184,"FastArrayShift"
code-creation,Builtin,5,9372,0x3a8437eb8700,166,"ArrayShift"
code-creation,Builtin,5,9380,0x3a8437eb87c0,166,"ArrayUnshift"
code-creation,Builtin,5,9389,0x3a8437eb8880,166,"ArraySlice"
code-creation,Builtin,5,9395,0x3a8437eb8940,166,"ArraySplice"
code-creation,Builtin,5,9400,0x3a8437eb8a00,1604,"ArrayIncludes"
code-creation,Builtin,5,9406,0x3a8437eb9060,1340,"ArrayIndexOf"
code-creation,Builtin,5,9412,0x3a8437eb95a0,534,"ArrayPrototypeKeys"
code-creation,Builtin,5,9417,0x3a8437eb97c0,682,"ArrayPrototypeValues"
code-creation,Builtin,5,9423,0x3a8437eb9a80,682,"ArrayPrototypeEntries"
code-creation,Builtin,5,9428,0x3a8437eb9d40,229,"MakeQuadragenarianCodeYoungAgain"
code-creation,Builtin,5,9434,0x3a8437eb9e40,229,"MakeQuinquagenarianCodeYoungAgain"
code-creation,Builtin,5,9440,0x3a8437eb9f40,229,"MakeSexagenarianCodeYoungAgain"
code-creation,Builtin,5,9445,0x3a8437eba040,229,"MakeSeptuagenarianCodeYoungAgain"
code-creation,Builtin,5,9451,0x3a8437eba140,229,"MakeOctogenarianCodeYoungAgain"
code-creation,Builtin,5,9456,0x3a8437eba240,2003,"HasProperty"
code-creation,Builtin,5,9462,0x3a8437ebaa20,324,"CallFunction_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,9468,0x3a8437ebab80,432,"TailCallFunction_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,9473,0x3a8437ebad40,499,"TailCallFunction_ReceiverIsNotNullOrUndefined"
code-creation,Builtin,5,9495,0x3a8437ebaf40,524,"TailCallFunction_ReceiverIsAny"
code-creation,Builtin,5,9503,0x3a8437ebb160,389,"TailCallBoundFunction"
code-creation,Builtin,5,9509,0x3a8437ebb300,270,"Call_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,9515,0x3a8437ebb420,378,"TailCall_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,9522,0x3a8437ebb5a0,378,"TailCall_ReceiverIsNotNullOrUndefined"
code-creation,Builtin,5,9528,0x3a8437ebb720,378,"TailCall_ReceiverIsAny"
code-creation,Builtin,5,9535,0x3a8437ebb8a0,462,"CallWithSpread"
code-creation,Builtin,5,9541,0x3a8437ebba80,230,"CallForwardVarargs"
code-creation,Builtin,5,9546,0x3a8437ebbb80,230,"CallFunctionForwardVarargs"
code-creation,Builtin,5,9552,0x3a8437ebbc80,458,"ConstructWithSpread"
code-creation,Builtin,5,9558,0x3a8437ebbe60,230,"ConstructForwardVarargs"
code-creation,Builtin,5,9563,0x3a8437ebbf60,230,"ConstructFunctionForwardVarargs"
code-creation,Builtin,5,9569,0x3a8437ebc060,282,"JSConstructStubApi"
code-creation,Builtin,5,9575,0x3a8437ebc180,379,"JSConstructStubGenericRestrictedReturn"
code-creation,Builtin,5,9581,0x3a8437ebc300,619,"FastNewClosure"
code-creation,Builtin,5,9587,0x3a8437ebc580,367,"FastNewFunctionContextEval"
code-creation,Builtin,5,9593,0x3a8437ebc700,367,"FastNewFunctionContextFunction"
code-creation,Builtin,5,9598,0x3a8437ebc880,749,"FastNewStrictArguments"
code-creation,Builtin,5,9604,0x3a8437ebcb80,1360,"FastNewSloppyArguments"
code-creation,Builtin,5,9609,0x3a8437ebd0e0,801,"FastNewRestParameter"
code-creation,Builtin,5,9615,0x3a8437ebd420,378,"FastCloneRegExp"
code-creation,Builtin,5,9621,0x3a8437ebd5a0,1256,"FastCloneShallowArrayTrack"
code-creation,Builtin,5,9626,0x3a8437ebdaa0,1116,"FastCloneShallowArrayDontTrack"
code-creation,Builtin,5,9632,0x3a8437ebdf00,832,"FastCloneShallowObject"
code-creation,Builtin,5,9638,0x3a8437ebe240,256,"JSEntryTrampoline"
code-creation,Builtin,5,9643,0x3a8437ebe340,256,"JSConstructEntryTrampoline"
code-creation,Builtin,5,9651,0x3a8437ebe440,145,"InterruptCheck"
code-creation,Builtin,5,9657,0x3a8437ebe4e0,145,"StackCheck"
code-creation,Builtin,5,9663,0x3a8437ebe580,915,"StringCharAt"
code-creation,Builtin,5,9670,0x3a8437ebe920,531,"StringCharCodeAt"
code-creation,Builtin,5,9678,0x3a8437ebeb40,492,"StringGreaterThanOrEqual"
code-creation,Builtin,5,9685,0x3a8437ebed40,492,"StringLessThanOrEqual"
code-creation,Builtin,5,9692,0x3a8437ebef40,786,"InterpreterEntryTrampoline"
code-creation,Builtin,5,9698,0x3a8437ebf260,217,"InterpreterPushArgsThenCall"
code-creation,Builtin,5,9704,0x3a8437ebf340,225,"InterpreterPushUndefinedAndArgsThenCall"
code-creation,Builtin,5,9711,0x3a8437ebf440,217,"InterpreterPushArgsThenCallFunction"
code-creation,Builtin,5,9718,0x3a8437ebf520,225,"InterpreterPushUndefinedAndArgsThenCallFunction"
code-creation,Builtin,5,9724,0x3a8437ebf620,217,"InterpreterPushArgsThenCallWithFinalSpread"
code-creation,Builtin,5,9732,0x3a8437ebf700,217,"InterpreterPushArgsThenTailCall"
code-creation,Builtin,5,9738,0x3a8437ebf7e0,217,"InterpreterPushArgsThenTailCallFunction"
code-creation,Builtin,5,9744,0x3a8437ebf8c0,212,"InterpreterPushArgsThenConstruct"
code-creation,Builtin,5,9751,0x3a8437ebf9a0,221,"InterpreterPushArgsThenConstructFunction"
code-creation,Builtin,5,9757,0x3a8437ebfa80,218,"InterpreterPushArgsThenConstructArray"
code-creation,Builtin,5,9764,0x3a8437ebfb60,212,"InterpreterPushArgsThenConstructWithFinalSpread"
code-creation,Builtin,5,9777,0x3a8437ebfc40,244,"InterpreterEnterBytecodeAdvance"
code-creation,Builtin,5,9784,0x3a8437ebfd40,179,"InterpreterEnterBytecodeDispatch"
code-creation,Builtin,5,9792,0x3a8437ebfe00,204,"InterpreterOnStackReplacement"
code-creation,Builtin,5,9798,0x3a8437ebfee0,194,"CompileOptimized"
code-creation,Builtin,5,9804,0x3a8437ebffc0,194,"CompileOptimizedConcurrent"
code-creation,Builtin,5,9809,0x3a8437ec00a0,222,"InOptimizationQueue"
code-creation,Builtin,5,9819,0x3a8437ec0180,347,"InstantiateAsmJs"
code-creation,Builtin,5,9827,0x3a8437ec02e0,238,"MarkCodeAsToBeExecutedOnce"
code-creation,Builtin,5,9833,0x3a8437ec03e0,238,"MarkCodeAsExecutedOnce"
code-creation,Builtin,5,9851,0x3a8437ec04e0,229,"MarkCodeAsExecutedTwice"
code-creation,Builtin,5,9857,0x3a8437ec05e0,216,"NotifyDeoptimized"
code-creation,Builtin,5,9862,0x3a8437ec06c0,221,"NotifySoftDeoptimized"
code-creation,Builtin,5,9868,0x3a8437ec07a0,221,"NotifyLazyDeoptimized"
code-creation,Builtin,5,9873,0x3a8437ec0880,217,"NotifyStubFailure"
code-creation,Builtin,5,9879,0x3a8437ec0960,217,"NotifyStubFailureSaveDoubles"
code-creation,Builtin,5,9885,0x3a8437ec0a40,199,"OnStackReplacement"
code-creation,Builtin,5,9890,0x3a8437ec0b20,166,"HandleApiCall"
code-creation,Builtin,5,9896,0x3a8437ec0be0,157,"AllocateInNewSpace"
code-creation,Builtin,5,9901,0x3a8437ec0c80,164,"AllocateInOldSpace"
code-creation,Builtin,5,9907,0x3a8437ec0d40,755,"CopyFastSmiOrObjectElements"
code-creation,Builtin,5,9913,0x3a8437ec1040,620,"GrowFastDoubleElements"
code-creation,Builtin,5,9918,0x3a8437ec12c0,592,"GrowFastSmiOrObjectElements"
code-creation,Builtin,5,9924,0x3a8437ec1520,411,"NewUnmappedArgumentsElements"
code-creation,Builtin,5,9929,0x3a8437ec16c0,243,"FrameDropperTrampoline"
code-creation,Builtin,5,9935,0x3a8437ec17c0,190,"HandleDebuggerStatement"
code-creation,Builtin,5,9940,0x3a8437ec1880,194,"Return_DebugBreak"
code-creation,Builtin,5,9946,0x3a8437ec1960,205,"Slot_DebugBreak"
code-creation,Builtin,5,9952,0x3a8437ec1a40,330,"NonPrimitiveToPrimitive_String"
code-creation,Builtin,5,9961,0x3a8437ec1ba0,243,"ToName"
code-creation,Builtin,5,9967,0x3a8437ec1ca0,646,"ToInteger"
code-creation,Builtin,5,9973,0x3a8437ec1f40,292,"ClassOf"
code-creation,Builtin,5,9978,0x3a8437ec2080,292,"Typeof"
code-creation,Builtin,5,9985,0x3a8437ec21c0,207,"GetSuperConstructor"
code-creation,Builtin,5,9991,0x3a8437ec22a0,1827,"LoadICProtoArray"
code-creation,Builtin,5,9997,0x3a8437ec29e0,1843,"LoadICProtoArrayThrowIfNonexistent"
code-creation,Builtin,5,10005,0x3a8437ec3120,6553,"KeyedLoadIC_Megamorphic"
code-creation,Builtin,5,10011,0x3a8437ec4ac0,168,"KeyedLoadIC_Miss"
code-creation,Handler,4,10016,0x3a8437ec4b80,168,"An IC handler from the snapshot"
code-creation,Handler,4,10022,0x3a8437ec4c40,1027,"An IC handler from the snapshot"
code-creation,Builtin,5,10028,0x3a8437ec5060,17168,"KeyedStoreIC_Megamorphic"
code-creation,Builtin,5,10033,0x3a8437ec9380,17408,"KeyedStoreIC_Megamorphic_Strict"
code-creation,Builtin,5,10039,0x3a8437ecd780,172,"KeyedStoreIC_Miss"
code-creation,Handler,4,10046,0x3a8437ecd840,172,"An IC handler from the snapshot"
code-creation,Builtin,5,10053,0x3a8437ecd900,168,"LoadGlobalIC_Miss"
code-creation,Handler,4,10058,0x3a8437ecd9c0,168,"An IC handler from the snapshot"
code-creation,Builtin,5,10064,0x3a8437ecda80,331,"LoadField"
code-creation,Handler,4,10069,0x3a8437ecdbe0,228,"An IC handler from the snapshot"
code-creation,Builtin,5,10075,0x3a8437ecdce0,152,"LoadIC_Getter_ForDeopt"
code-creation,Builtin,5,10081,0x3a8437ecdd80,168,"LoadIC_Miss"
code-creation,Handler,4,10086,0x3a8437ecde40,168,"An IC handler from the snapshot"
code-creation,Builtin,5,10092,0x3a8437ecdf00,2972,"LoadIC_Uninitialized"
code-creation,Builtin,5,10097,0x3a8437eceaa0,172,"StoreIC_Miss"
code-creation,Builtin,5,10103,0x3a8437eceb60,155,"StoreIC_Setter_ForDeopt"
code-creation,Builtin,5,10111,0x3a8437ecec00,3932,"StoreIC_Uninitialized"
code-creation,Builtin,5,10117,0x3a8437ecfb60,4260,"StoreICStrict_Uninitialized"
code-creation,Builtin,5,10122,0x3a8437ed0c20,1067,"DeleteProperty"
code-creation,Builtin,5,10130,0x3a8437ed1060,1036,"CreateGeneratorObject"
code-creation,LoadIC,11,10136,0x3a8437ed1480,2643,"A load IC from the snapshot"
code-creation,Builtin,5,10142,0x3a8437ed1ee0,2567,"LoadIC_Noninlined"
code-creation,LoadIC,11,10148,0x3a8437ed2900,156,"A load IC from the snapshot"
code-creation,KeyedLoadIC,13,10153,0x3a8437ed29a0,4115,"A keyed load IC from the snapshot"
code-creation,KeyedLoadIC,13,10159,0x3a8437ed39c0,156,"A keyed load IC from the snapshot"
code-creation,StoreIC,14,10166,0x3a8437ed3a60,6932,"A store IC from the snapshot"
code-creation,StoreIC,14,10173,0x3a8437ed5580,156,"A store IC from the snapshot"
code-creation,StoreIC,14,10197,0x3a8437ed5620,6932,"A store IC from the snapshot"
code-creation,StoreIC,14,10204,0x3a8437ed7140,156,"A store IC from the snapshot"
code-creation,KeyedStoreIC,16,10211,0x3a8437ed71e0,7184,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,16,10217,0x3a8437ed8e00,156,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,16,10228,0x3a8437ed8ea0,7184,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,16,10240,0x3a8437edaac0,156,"A keyed store IC from the snapshot"
code-creation,LoadGlobalIC,12,10246,0x3a8437edab60,3523,"A load global IC from the snapshot"
code-creation,LoadGlobalIC,12,10251,0x3a8437edb940,3475,"A load global IC from the snapshot"
code-creation,LoadGlobalIC,12,10258,0x3a8437edc6e0,156,"A load global IC from the snapshot"
code-creation,LoadGlobalIC,12,10265,0x3a8437edc780,156,"A load global IC from the snapshot"
code-creation,Builtin,5,10272,0x3a8437edc820,166,"NumberPrototypeToLocaleString"
code-creation,Builtin,5,10280,0x3a8437edc8e0,729,"Multiply"
code-creation,Builtin,5,10285,0x3a8437edcbc0,414,"BitwiseAnd"
code-creation,Builtin,5,10291,0x3a8437edcd60,414,"BitwiseOr"
code-creation,Builtin,5,10296,0x3a8437edcf00,414,"BitwiseXor"
code-creation,Builtin,5,10302,0x3a8437edd0a0,426,"ShiftLeft"
code-creation,Builtin,5,10311,0x3a8437edd260,426,"ShiftRight"
code-creation,Builtin,5,10317,0x3a8437edd420,581,"ShiftRightLogical"
code-creation,Builtin,5,10322,0x3a8437edd680,866,"LessThanOrEqual"
code-creation,Builtin,5,10328,0x3a8437edda00,866,"GreaterThanOrEqual"
code-creation,Builtin,5,10334,0x3a8437eddd80,443,"StrictEqual"
code-creation,Builtin,5,10339,0x3a8437eddf40,739,"AddWithFeedback"
code-creation,Builtin,5,10345,0x3a8437ede240,607,"SubtractWithFeedback"
code-creation,Builtin,5,10350,0x3a8437ede4a0,895,"MultiplyWithFeedback"
code-creation,Builtin,5,10356,0x3a8437ede820,767,"DivideWithFeedback"
code-creation,Builtin,5,10362,0x3a8437edeb20,875,"ModulusWithFeedback"
code-creation,Builtin,5,10367,0x3a8437edeea0,547,"OrdinaryHasInstance"
code-creation,Builtin,5,10373,0x3a8437edf0e0,534,"InstanceOf"
code-creation,Builtin,5,10379,0x3a8437edf300,1995,"ForInFilter"
code-creation,Builtin,5,10384,0x3a8437edfae0,2027,"ForInNext"
code-creation,Builtin,5,10390,0x3a8437ee02e0,532,"ForInPrepare"
code-creation,Builtin,5,10396,0x3a8437ee0500,6460,"PromiseFinally"
code-creation,Builtin,5,10402,0x3a8437ee1e40,10488,"PromiseThenFinally"
code-creation,Builtin,5,10409,0x3a8437ee4740,10488,"PromiseCatchFinally"
code-creation,Builtin,5,10416,0x3a8437ee7040,156,"PromiseValueThunkFinally"
code-creation,Builtin,5,10422,0x3a8437ee70e0,183,"PromiseThrowerFinally"
code-creation,Builtin,5,10429,0x3a8437ee71a0,299,"RegExpPrototypeDotAllGetter"
code-creation,Builtin,5,10435,0x3a8437ee72e0,166,"SharedArrayBufferPrototypeGetByteLength"
code-creation,Builtin,5,10443,0x3a8437ee73a0,166,"SharedArrayBufferPrototypeSlice"
code-creation,Builtin,5,10451,0x3a8437ee7460,1528,"AtomicsLoad"
code-creation,Builtin,5,10459,0x3a8437ee7a60,2112,"AtomicsStore"
code-creation,Builtin,5,10465,0x3a8437ee82a0,2268,"AtomicsExchange"
code-creation,Builtin,5,10472,0x3a8437ee8b80,3048,"AtomicsCompareExchange"
code-creation,Builtin,5,10478,0x3a8437ee9780,2340,"AtomicsAdd"
code-creation,Builtin,5,10484,0x3a8437eea0c0,2340,"AtomicsSub"
code-creation,Builtin,5,10489,0x3a8437eeaa00,2340,"AtomicsAnd"
code-creation,Builtin,5,10495,0x3a8437eeb340,2340,"AtomicsOr"
code-creation,Builtin,5,10500,0x3a8437eebc80,2340,"AtomicsXor"
code-creation,Builtin,5,10506,0x3a8437eec5c0,166,"AtomicsIsLockFree"
code-creation,Builtin,5,10511,0x3a8437eec680,166,"AtomicsWait"
code-creation,Builtin,5,10517,0x3a8437eec740,166,"AtomicsWake"
code-creation,Builtin,5,10523,0x3a8437eec800,166,"StringPrototypeLocaleCompare"
code-creation,Builtin,5,10528,0x3a8437eec8c0,278,"WasmCompileLazy"
code-creation,Builtin,5,10552,0x3a8437eec9e0,156,"WasmStackGuard"
tick,0x7fff64b552c2,10576,0,0x0,4
code-creation,Builtin,5,10607,0x3a8437eeca80,176,"ThrowWasmTrapUnreachable"
code-creation,Builtin,5,10624,0x3a8437eecb40,176,"ThrowWasmTrapMemOutOfBounds"
code-creation,Builtin,5,10659,0x3a8437eecc00,176,"ThrowWasmTrapDivByZero"
code-creation,Builtin,5,10668,0x3a8437eeccc0,176,"ThrowWasmTrapDivUnrepresentable"
code-creation,Builtin,5,10678,0x3a8437eecd80,176,"ThrowWasmTrapRemByZero"
code-creation,Builtin,5,10685,0x3a8437eece40,176,"ThrowWasmTrapFloatUnrepresentable"
code-creation,Builtin,5,10692,0x3a8437eecf00,176,"ThrowWasmTrapFuncInvalid"
code-creation,Builtin,5,10698,0x3a8437eecfc0,176,"ThrowWasmTrapFuncSigMismatch"
code-creation,Builtin,5,10707,0x3a8437eed080,1112,"StringPrototypeToLowerCaseIntl"
code-creation,Builtin,5,10713,0x3a8437eed4e0,166,"StringPrototypeToUpperCaseIntl"
code-creation,BytecodeHandler,2,10764,0x3a8437eed5a0,160,"Wide"
code-creation,BytecodeHandler,2,10772,0x3a8437eed640,160,"ExtraWide"
code-creation,BytecodeHandler,2,10778,0x3a8437eed6e0,196,"LdaZero"
code-creation,BytecodeHandler,2,10784,0x3a8437eed7c0,200,"LdaSmi"
code-creation,BytecodeHandler,2,10789,0x3a8437eed8a0,204,"LdaUndefined"
code-creation,BytecodeHandler,2,10795,0x3a8437eed980,204,"LdaNull"
code-creation,BytecodeHandler,2,10802,0x3a8437eeda60,204,"LdaTheHole"
code-creation,BytecodeHandler,2,10808,0x3a8437eedb40,156,"LdaTrue"
code-creation,BytecodeHandler,2,10815,0x3a8437eedbe0,156,"LdaFalse"
code-creation,BytecodeHandler,2,10822,0x3a8437eedc80,204,"LdaConstant"
code-creation,BytecodeHandler,2,10828,0x3a8437eedd60,3876,"LdaGlobal"
code-creation,BytecodeHandler,2,10834,0x3a8437eeeca0,3756,"LdaGlobalInsideTypeof"
code-creation,BytecodeHandler,2,10840,0x3a8437eefb60,299,"StaGlobalSloppy"
code-creation,BytecodeHandler,2,10845,0x3a8437eefca0,299,"StaGlobalStrict"
code-creation,BytecodeHandler,2,10851,0x3a8437eefde0,172,"PushContext"
code-creation,BytecodeHandler,2,10857,0x3a8437eefea0,168,"PopContext"
code-creation,BytecodeHandler,2,10862,0x3a8437eeff60,256,"LdaContextSlot"
code-creation,BytecodeHandler,2,10878,0x3a8437eeff60,256,"LdaImmutableContextSlot"
code-creation,BytecodeHandler,2,10884,0x3a8437ef0060,208,"LdaCurrentContextSlot"
code-creation,BytecodeHandler,2,10890,0x3a8437ef0060,208,"LdaImmutableCurrentContextSlot"
code-creation,BytecodeHandler,2,10896,0x3a8437ef0140,276,"StaContextSlot"
code-creation,BytecodeHandler,2,10903,0x3a8437ef0260,228,"StaCurrentContextSlot"
code-creation,BytecodeHandler,2,10910,0x3a8437ef0360,263,"LdaLookupSlot"
code-creation,BytecodeHandler,2,10916,0x3a8437ef0480,371,"LdaLookupContextSlot"
code-creation,BytecodeHandler,2,10923,0x3a8437ef0600,3984,"LdaLookupGlobalSlot"
code-creation,BytecodeHandler,2,10930,0x3a8437ef15a0,263,"LdaLookupSlotInsideTypeof"
code-creation,BytecodeHandler,2,10936,0x3a8437ef16c0,371,"LdaLookupContextSlotInsideTypeof"
code-creation,BytecodeHandler,2,10942,0x3a8437ef1840,3904,"LdaLookupGlobalSlotInsideTypeof"
code-creation,BytecodeHandler,2,10951,0x3a8437ef2780,267,"StaLookupSlotSloppy"
code-creation,BytecodeHandler,2,10958,0x3a8437ef28a0,267,"StaLookupSlotStrict"
code-creation,BytecodeHandler,2,10964,0x3a8437ef29c0,164,"Ldar"
code-creation,BytecodeHandler,2,10971,0x3a8437ef2a80,164,"Star"
code-creation,BytecodeHandler,2,10983,0x3a8437ef2b40,176,"Mov"
code-creation,BytecodeHandler,2,10989,0x3a8437ef2c00,3139,"LdaNamedProperty"
code-creation,BytecodeHandler,2,10997,0x3a8437ef3860,319,"LdaKeyedProperty"
code-creation,BytecodeHandler,2,11003,0x3a8437ef39a0,256,"LdaModuleVariable"
code-creation,BytecodeHandler,2,11010,0x3a8437ef3aa0,407,"StaModuleVariable"
code-creation,BytecodeHandler,2,11016,0x3a8437ef3c40,299,"StaNamedPropertySloppy"
code-creation,BytecodeHandler,2,11026,0x3a8437ef3d80,299,"StaNamedPropertyStrict"
code-creation,BytecodeHandler,2,11032,0x3a8437ef3ec0,299,"StaNamedOwnProperty"
code-creation,BytecodeHandler,2,11037,0x3a8437ef4000,295,"StaKeyedPropertySloppy"
code-creation,BytecodeHandler,2,11043,0x3a8437ef4140,295,"StaKeyedPropertyStrict"
code-creation,BytecodeHandler,2,11050,0x3a8437ef4280,323,"StaDataPropertyInLiteral"
code-creation,BytecodeHandler,2,11061,0x3a8437ef43e0,287,"CollectTypeProfile"
code-creation,BytecodeHandler,2,11067,0x3a8437ef4500,992,"Add"
code-creation,BytecodeHandler,2,11075,0x3a8437ef48e0,756,"Sub"
code-creation,BytecodeHandler,2,11094,0x3a8437ef4be0,1152,"Mul"
code-creation,BytecodeHandler,2,11100,0x3a8437ef5060,932,"Div"
code-creation,BytecodeHandler,2,11106,0x3a8437ef5420,1104,"Mod"
code-creation,BytecodeHandler,2,11111,0x3a8437ef5880,872,"BitwiseOr"
code-creation,BytecodeHandler,2,11117,0x3a8437ef5c00,872,"BitwiseXor"
code-creation,BytecodeHandler,2,11123,0x3a8437ef5f80,872,"BitwiseAnd"
code-creation,BytecodeHandler,2,11128,0x3a8437ef6300,884,"ShiftLeft"
code-creation,BytecodeHandler,2,11134,0x3a8437ef6680,884,"ShiftRight"
code-creation,BytecodeHandler,2,11141,0x3a8437ef6a00,1112,"ShiftRightLogical"
code-creation,BytecodeHandler,2,11146,0x3a8437ef6e60,395,"AddSmi"
code-creation,BytecodeHandler,2,11152,0x3a8437ef7000,395,"SubSmi"
code-creation,BytecodeHandler,2,11158,0x3a8437ef71a0,636,"MulSmi"
code-creation,BytecodeHandler,2,11163,0x3a8437ef7420,467,"DivSmi"
code-creation,BytecodeHandler,2,11169,0x3a8437ef7600,555,"ModSmi"
code-creation,BytecodeHandler,2,11174,0x3a8437ef7840,552,"BitwiseOrSmi"
code-creation,BytecodeHandler,2,11180,0x3a8437ef7a80,552,"BitwiseXorSmi"
code-creation,BytecodeHandler,2,11186,0x3a8437ef7cc0,552,"BitwiseAndSmi"
code-creation,BytecodeHandler,2,11191,0x3a8437ef7f00,560,"ShiftLeftSmi"
code-creation,BytecodeHandler,2,11197,0x3a8437ef8140,560,"ShiftRightSmi"
code-creation,BytecodeHandler,2,11203,0x3a8437ef8380,776,"ShiftRightLogicalSmi"
code-creation,BytecodeHandler,2,11208,0x3a8437ef86a0,712,"Inc"
code-creation,BytecodeHandler,2,11222,0x3a8437ef8980,716,"Dec"
code-creation,BytecodeHandler,2,11228,0x3a8437ef8c60,308,"ToBooleanLogicalNot"
code-creation,BytecodeHandler,2,11234,0x3a8437ef8da0,176,"LogicalNot"
code-creation,BytecodeHandler,2,11240,0x3a8437ef8e60,380,"TypeOf"
code-creation,BytecodeHandler,2,11246,0x3a8437ef8fe0,263,"DeletePropertyStrict"
code-creation,BytecodeHandler,2,11254,0x3a8437ef9100,255,"DeletePropertySloppy"
code-creation,BytecodeHandler,2,11260,0x3a8437ef9200,255,"GetSuperConstructor"
code-creation,BytecodeHandler,2,11266,0x3a8437ef9300,1296,"CallAnyReceiver"
code-creation,BytecodeHandler,2,11272,0x3a8437ef9820,1296,"CallProperty"
code-creation,BytecodeHandler,2,11277,0x3a8437ef9d40,303,"CallProperty0"
code-creation,BytecodeHandler,2,11283,0x3a8437ef9e80,323,"CallProperty1"
code-creation,BytecodeHandler,2,11289,0x3a8437ef9fe0,339,"CallProperty2"
code-creation,BytecodeHandler,2,11295,0x3a8437efa140,1456,"CallUndefinedReceiver"
code-creation,BytecodeHandler,2,11303,0x3a8437efa700,295,"CallUndefinedReceiver0"
code-creation,BytecodeHandler,2,11309,0x3a8437efa840,315,"CallUndefinedReceiver1"
code-creation,BytecodeHandler,2,11315,0x3a8437efa980,331,"CallUndefinedReceiver2"
code-creation,BytecodeHandler,2,11321,0x3a8437efaae0,255,"CallWithSpread"
code-creation,BytecodeHandler,2,11328,0x3a8437efabe0,1256,"TailCall"
code-creation,BytecodeHandler,2,11334,0x3a8437efb0e0,267,"CallRuntime"
code-creation,BytecodeHandler,2,11340,0x3a8437efb200,299,"CallRuntimeForPair"
code-creation,BytecodeHandler,2,11346,0x3a8437efb340,263,"CallJSRuntime"
code-creation,BytecodeHandler,2,11351,0x3a8437efb460,2197,"InvokeIntrinsic"
code-creation,BytecodeHandler,2,11357,0x3a8437efbd00,1456,"Construct"
code-creation,BytecodeHandler,2,11363,0x3a8437efc2c0,299,"ConstructWithSpread"
code-creation,BytecodeHandler,2,11370,0x3a8437efc400,2672,"TestEqual"
code-creation,BytecodeHandler,2,11375,0x3a8437efce80,1015,"TestEqualStrict"
code-creation,BytecodeHandler,2,11386,0x3a8437efd280,1508,"TestLessThan"
code-creation,BytecodeHandler,2,11392,0x3a8437efd880,1508,"TestGreaterThan"
code-creation,BytecodeHandler,2,11398,0x3a8437efde80,1508,"TestLessThanOrEqual"
code-creation,BytecodeHandler,2,11403,0x3a8437efe480,1508,"TestGreaterThanOrEqual"
code-creation,BytecodeHandler,2,11411,0x3a8437efea80,523,"TestEqualStrictNoFeedback"
code-creation,BytecodeHandler,2,11419,0x3a8437efeca0,704,"TestInstanceOf"
code-creation,BytecodeHandler,2,11425,0x3a8437f04000,2067,"TestIn"
code-creation,BytecodeHandler,2,11432,0x3a8437f04820,196,"TestUndetectable"
code-creation,BytecodeHandler,2,11437,0x3a8437f04900,176,"TestNull"
code-creation,BytecodeHandler,2,11455,0x3a8437f049c0,176,"TestUndefined"
code-creation,BytecodeHandler,2,11462,0x3a8437f04a80,579,"TestTypeOf"
code-creation,BytecodeHandler,2,11467,0x3a8437f04ce0,363,"ToName"
code-creation,BytecodeHandler,2,11473,0x3a8437f04e60,347,"ToNumber"
code-creation,BytecodeHandler,2,11479,0x3a8437f04fc0,255,"ToObject"
code-creation,BytecodeHandler,2,11484,0x3a8437f050c0,482,"CreateRegExpLiteral"
code-creation,BytecodeHandler,2,11490,0x3a8437f052c0,1536,"CreateArrayLiteral"
code-creation,BytecodeHandler,2,11496,0x3a8437f058c0,1064,"CreateObjectLiteral"
code-creation,BytecodeHandler,2,11501,0x3a8437f05d00,912,"CreateClosure"
code-creation,BytecodeHandler,2,11507,0x3a8437f060a0,259,"CreateBlockContext"
code-creation,BytecodeHandler,2,11513,0x3a8437f061c0,295,"CreateCatchContext"
code-creation,BytecodeHandler,2,11518,0x3a8437f06300,424,"CreateFunctionContext"
code-creation,BytecodeHandler,2,11524,0x3a8437f064c0,440,"CreateEvalContext"
code-creation,BytecodeHandler,2,11530,0x3a8437f06680,275,"CreateWithContext"
code-creation,BytecodeHandler,2,11536,0x3a8437f067a0,1548,"CreateMappedArguments"
code-creation,BytecodeHandler,2,11543,0x3a8437f06dc0,912,"CreateUnmappedArguments"
code-creation,BytecodeHandler,2,11550,0x3a8437f07160,936,"CreateRestParameter"
code-creation,BytecodeHandler,2,11556,0x3a8437f07520,508,"JumpLoop"
